Sensor: LSM6DSL Accelerometer
Vendor: STM
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
475028781054382;-0.1077;10.0892;0.2167;
475028801020998;0.8799;10.0736;0.3843;
475028821049882;-0.0958;9.1506;2.1620;
475028841033459;-1.0570;9.4882;1.3575;
475028861072305;0.0814;10.5596;-0.2310;
475028881043882;0.0599;10.5082;0.4130;
475028901057805;-0.4884;9.1674;1.7789;
475028921056921;-0.5076;9.0872;1.4126;
475028941056998;0.0443;10.7272;0.5471;
475028961089651;-0.0479;10.3226;0.7997;
475028981109228;-0.2286;9.1650;0.8320;
475029001114767;-0.2263;9.5265;1.4856;
475029021111613;0.1305;9.8366;0.6141;
475029041114267;-0.0838;10.0616;-0.1784;
475029061103574;-0.3280;9.9695;0.7003;
475029081101997;-0.3172;9.3362;0.9469;
475029101084421;-0.5794;9.3194;-0.5590;
475029121171036;-0.0072;9.2584;1.6795;
475029141085344;0.3089;9.6115;1.1923;
475029161087074;-0.3496;10.1514;1.0283;
475029181105151;-0.6201;9.7516;0.0359;
475029201102959;-0.4788;9.1207;0.3735;
475029221044113;0.7398;9.2979;1.1756;
475029241093074;0.8380;10.1993;0.9218;
475029261091574;-1.7597;9.4176;1.3156;
475029281104767;-0.0156;9.0166;1.3695;
475029301104305;0.4022;9.6187;0.2442;
475029321106420;0.2789;10.0676;-0.0108;
475029341084613;-0.5842;9.4810;0.0215;
475029361183151;-0.5076;10.0173;1.8723;
475029381032074;-0.3041;10.5788;-0.7661;
475029401166074;-0.4322;9.2703;-0.4286;
475029421167959;-0.3376;8.3187;1.2390;
475029441113305;0.3855;9.7133;0.9397;
475029461116382;-0.0766;11.2647;0.6213;
475029481115766;-0.1724;10.2639;-0.0754;
475029501093574;-0.7626;8.0110;2.7521;
475029521092574;0.2478;10.6386;-0.7111;
475029541108882;-0.1640;10.9846;0.8966;
475029561111766;-0.8523;9.5002;2.5127;
475029581096805;-0.7183;9.1243;2.0889;
475029601096112;-0.4800;9.9958;-0.0335;
475029621178574;0.8128;9.9048;0.5016;
475029641179997;-0.1879;9.1171;2.2446;
475029661181228;-0.2047;9.8067;2.2134;
475029681122574;-0.4884;10.3609;0.3843;
475029701104574;-0.4417;9.7648;1.0989;
475029721083228;-0.1879;9.1506;1.8064;
475029742584382;-0.0994;10.1945;0.5399;
475029761049497;-1.3659;10.4603;0.9158;
475029781025189;-0.2382;10.0066;1.8735;
475029801023805;0.2705;9.5457;0.8727;
475029821022151;0.1544;9.6750;1.6412;
475029841010535;-0.2945;9.6929;2.1763;
475029861034382;-0.4597;9.7420;1.2031;
475029881048151;-0.1484;10.5489;1.0942;
475029901050266;-0.2107;10.0652;1.0834;
475029921156266;-0.5411;9.1590;1.7154;
475029941078574;-0.8847;9.8426;1.6041;
475029961093651;0.3412;10.5896;-1.0546;
475029981092958;-0.2179;9.2177;0.8200;
475030001090535;-1.0008;9.0261;1.1277;
475030021089151;0.0611;10.3178;-0.5483;
475030041101535;0.5890;9.7085;-0.1604;
475030061175997;-0.5052;8.4839;2.1727;
475030081028266;-0.7278;9.4523;0.6895;
475030101095997;0.4585;11.0528;-1.1600;
475030121093997;-0.4800;8.8382;0.8475;
475030141180997;-0.4322;7.7668;2.9245;
475030161114074;-0.6069;10.2220;1.1145;
475030181106227;-0.5148;11.2970;-0.8894;
475030201098689;-0.2298;9.0501;2.4612;
475030221111727;-0.5327;8.0613;3.4273;
475030241108343;-0.0299;10.3214;-1.7933;
475030261184997;0.3077;9.7408;-0.8871;
475030281093189;-0.1772;7.7883;2.9317;
475030301100112;-0.3208;9.5110;0.8619;
475030321107574;-0.3950;11.2683;-1.7023;
475030341103266;0.4274;9.3158;1.3288;
475030361104920;0.1197;7.4089;3.4848;
475030381109535;-0.4800;9.4583;1.1384;
475030401114881;-0.3292;11.1127;-2.4648;
475030421195150;0.9409;9.3841;1.1289;
475030441112573;0.1987;8.0948;3.5039;
475030461109112;-0.5926;10.2496;1.1049;
475030481123535;0.1329;11.3509;-0.7566;
475030501097996;0.9553;8.6981;2.8024;
475030521104035;-0.9780;9.2237;1.7430;
475030541103496;-0.3112;11.1151;0.0539;
475030561103573;0.3244;10.4914;-0.4848;
475030581108073;-0.1173;8.9124;2.0171;
475030601108343;-0.4645;9.4535;2.6827;
475030621111150;0.8045;11.4850;-1.1217;
475030641111458;-0.0108;10.6219;0.3196;
475030661034112;-0.3280;8.5210;3.8116;
475030681104612;-0.1879;9.0860;2.5331;
475030701025996;0.6440;11.6657;-0.1137;
475030721120535;0.3352;10.7392;1.7202;
475030748107342;-0.5315;8.2097;2.0303;
475030781015535;0.7961;10.1742;0.8966;
475030801019958;1.4305;8.8885;2.0016;
475030821013112;0.7638;8.9124;0.9864;
475030840997073;-0.8894;9.0956;0.3938;
475030861047227;0.6476;8.6155;0.8392;
475030881042612;2.1644;8.8813;2.2194;
475030901106573;-0.5782;9.6941;1.1229;
475030921120573;0.4633;8.7472;1.5095;
475030941082188;0.8619;8.7747;1.1564;
475030961078996;1.3731;9.2500;1.2019;
475030981085573;0.3172;9.3170;1.7035;
475031001111150;0.2382;9.2356;1.4808;
475031021114958;1.0738;9.8102;1.6676;
475031041115996;1.0032;10.4052;1.3240;
475031061112265;0.4501;10.5105;1.3384;
475031081092727;1.3324;10.6853;2.0171;
475031101014073;1.2270;10.7344;2.1895;
475031121036727;0.3950;11.5221;1.9501;
475031141155265;0.4334;11.4443;2.2470;
475031161056958;0.6800;11.5544;2.6695;
475031181013919;1.0223;12.4008;1.1600;
475031201074534;1.7538;12.4858;1.4473;
475031221096073;0.7566;12.5863;2.6767;
475031241170573;2.2266;12.4714;0.0898;
475031261179765;1.5071;10.0592;-0.4381;
475031281087457;1.1205;8.2253;0.0634;
475031301034457;2.2649;8.3617;-0.1652;
475031321104611;2.7102;10.6973;-1.7166;
475031341180611;0.0982;9.8019;-0.1975;
475031361182688;1.1648;7.7369;0.0180;
475031381087534;2.0590;7.4639;0.0275;
475031401096919;2.3308;8.7352;-0.6895;
475031421175880;2.7916;8.1630;1.2318;
475031441174650;1.5766;8.7448;1.8926;
475031461096842;1.9393;8.5150;1.1337;
475031481111188;2.1883;8.1678;1.9501;
475031501037803;2.7114;10.0389;-1.1576;
475031521106265;3.0993;7.6255;1.5574;
475031541168380;1.5850;7.9188;3.8834;
475031561170111;0.1927;11.1630;-1.1001;
475031581096380;2.5546;11.6885;-0.1484;
475031601082457;2.0662;9.1387;0.5698;
475031621084534;1.6460;8.7448;2.3595;
475031641167957;1.4222;10.0269;0.9110;
475031661092611;2.1775;11.7160;-1.8854;
475031681096265;2.9030;10.1454;-0.3687;
475031701048649;0.7278;8.9088;2.4864;
475031721097111;0.5698;10.2340;-0.1808;
475031741707726;4.0223;11.5293;-0.9409;
475031761032342;2.7569;10.2352;1.0487;
475031781042803;0.2083;9.7779;1.0953;
475031801015996;1.9525;10.7021;-0.7985;
475031821009188;2.9305;10.3118;-0.9984;
475031841040726;1.9309;8.9938;2.6456;
475031861034380;1.0918;10.1897;0.6488;
475031880993842;1.7669;11.3210;-0.6823;
475031901058034;1.8735;10.4291;-1.3132;
475031921095880;1.6484;9.3326;1.5838;
475031941096880;-0.2442;10.4160;1.0882;
475031961082957;2.3667;11.4048;-2.3200;
475031981094226;1.7968;9.8210;-0.3172;
475032001009765;1.1588;8.8669;2.1536;
475032021025342;1.0235;11.3976;-1.5610;
475032041033880;2.0818;11.5808;-2.7725;
475032061023841;1.7681;9.2273;0.6692;
475032081026688;0.1161;9.0501;1.8292;
475032101112111;1.4928;11.6071;-1.7741;
475032121107457;2.1009;11.2575;-0.3364;
475032141182995;0.9050;7.5585;3.0179;
475032161183995;1.9585;8.6048;1.1061;
475032181180188;3.0215;11.0361;-2.7162;
475032201096188;1.6676;10.4339;-1.3288;
475032221175072;0.9852;8.5281;1.1636;
475032241104341;1.5203;10.1359;-0.6967;
475032261182803;1.0331;9.7588;0.8356;
475032281190187;2.0267;9.9623;1.8531;
475032301124380;3.1292;9.9515;0.8835;
475032321097226;2.7617;8.9579;0.0419;
475032341134034;0.3292;9.0609;1.3491;
475032361139880;1.0104;9.9826;0.3148;
475032381083303;2.3631;10.2508;-0.5878;
475032401104687;2.2458;10.1143;0.7614;
475032421101957;0.6452;9.3613;0.4752;
475032441198072;2.5821;9.2273;-0.3484;
475032461116034;2.2482;10.2472;-1.2641;
475032481076110;0.6704;9.3877;1.6592;
475032501124187;1.3791;9.7743;0.6309;
475032521105610;2.4002;10.1083;-0.9685;
475032541114303;2.6061;9.3781;0.4345;
475032561108072;1.5479;9.1051;1.6245;
475032581040995;1.9860;10.5417;-0.8954;
475032601100687;1.8950;9.8114;-0.1281;
475032621091495;2.0842;8.9100;0.3089;
475032641100533;1.8184;9.2069;0.0850;
475032661102110;2.1081;10.4028;-0.0108;
475032681179380;1.2737;10.1766;0.2478;
475032701094264;0.2741;9.5193;1.5814;
475032721119495;1.9501;10.1945;1.4341;
475032741309918;2.5726;10.7188;-0.2191;
475032763750572;1.4078;9.4116;1.3659;
475032781085572;0.7207;9.4798;0.5614;
475032801013418;1.7669;10.1610;0.0503;
475032821035649;2.0195;10.1861;0.0922;
475032841055495;2.1691;10.0425;0.4441;
475032861111264;1.9094;9.9515;-0.0527;
475032881055687;1.4329;9.7217;-0.8128;
475032901066226;0.9182;9.6283;0.2023;
475032921087456;2.0267;9.8988;1.2845;
475032941064649;2.4768;10.7835;-0.0084;
475032961048610;1.9800;10.1730;-0.1125;
475032981050149;1.3587;8.9124;1.1456;
475033001001649;0.9278;10.0568;-0.2610;
475033021034725;1.7490;10.4160;0.1245;
475033041043264;2.7258;9.7312;0.9840;
475033061029687;1.2079;9.2967;1.0630;
475033081042610;1.4664;9.7193;0.6009;
475033101018033;2.8311;9.8138;-0.2765;
475033121094995;2.0602;9.4391;0.2813;
475033141095802;0.4453;9.5732;2.1033;
475033161168302;1.6448;10.4196;-0.2167;
475033181092610;3.0430;9.8940;-0.1437;
475033201089302;3.0095;9.0633;3.5171;
475033221187302;-0.3208;10.0688;0.6309;
475033241179148;2.4936;11.0085;-1.2917;
475033261084994;3.0813;9.0597;1.8016;
475033281118225;1.6747;8.9220;1.9178;
475033301082802;0.7230;10.9020;-1.0523;
475033321026687;2.1129;10.7595;-0.3220;
475033341120148;3.2429;9.1123;1.5263;
475033361081994;1.4676;9.6462;2.1596;
475033381175956;0.1616;11.4311;-1.3240;
475033401099917;2.9904;10.5560;-0.8799;
475033421103264;2.7234;8.5437;2.0039;
475033441181956;1.7454;9.2727;1.5730;
475033461098648;1.7202;11.2839;-1.2534;
475033481112187;2.7785;9.3709;0.9697;
475033501099879;2.3152;8.3210;1.3036;
475033521033379;1.7322;9.7229;-0.5052;
475033541100571;1.2031;10.8290;-0.8452;
475033561167456;1.5514;9.8306;0.3005;
475033581126994;3.2334;8.6431;2.0399;
475033601098571;2.7581;9.5098;1.1384;
475033621189340;0.5555;10.5692;-0.9349;
475033641181763;2.2434;9.5720;0.0563;
475033661178263;2.5654;8.9507;1.7059;
475033681105956;0.9816;9.9204;0.7458;
475033701099802;1.0678;11.1558;-0.4968;
475033721030417;2.0674;9.9216;-0.3124;
475033748624186;2.6576;9.0477;1.6771;
475033781297725;1.4940;10.2089;-1.2222;
475033801010225;3.4405;9.4020;1.0235;
475033821048263;2.3343;8.6407;1.0834;
475033841007033;1.2486;9.7276;-1.1791;
475033861094263;1.8208;10.0066;-1.0463;
475033881096263;2.0806;9.1782;0.4453;
475033901107109;2.7701;9.4212;1.1049;
475033921094417;1.2139;10.4076;-0.3220;
475033941114071;2.2015;9.8557;0.1652;
475033961099532;3.0873;9.3733;1.3994;
475033981186032;1.6472;9.9934;-0.0575;
475034002831686;0.8212;10.0652;0.0982;
475034021173725;1.9980;9.8414;1.3048;
475034041169109;2.9090;10.0066;-0.0347;
475034061172571;1.5874;9.9802;-0.8882;
475034081084994;1.1803;9.8940;-1.2594;
475034101085186;2.9544;9.7803;0.9924;
475034121097302;2.7485;10.2855;0.2059;
475034141135302;1.3982;10.0987;0.4848;
475034161029417;0.9206;8.9818;2.5019;
475034181111071;2.7378;10.0126;2.8551;
475034201104263;3.0861;11.1618;0.0814;
475034221100917;0.6069;10.4447;1.5598;
475034241104609;2.8802;9.1901;2.7162;
475034261103571;3.1029;11.4299;-0.9278;
475034281113994;0.8464;10.8781;0.0563;
475034301080148;1.6245;8.1020;2.8108;
475034321128532;2.2913;9.1554;1.1803;
475034341132032;2.4792;11.8956;-0.4489;
475034361044840;1.9585;11.0073;-1.8292;
475034381105840;1.4868;7.6028;2.3703;
475034401113686;2.5762;8.6514;2.5762;
475034421108455;2.9078;10.6769;-0.8116;
475034441113494;1.3288;10.6997;-0.7458;
475034461111801;2.0446;8.1271;2.1165;
475034481111378;2.4804;9.6271;0.3531;
475034501111378;1.3012;11.0624;-1.3276;
475034521106570;2.1548;9.1506;0.5195;
475034541136455;3.1819;7.8171;3.6835;
475034561107994;2.6276;9.6235;-0.1041;
475034581049224;2.3774;10.7859;-0.4633;
475034601119570;1.4533;10.2747;1.5395;
475034621098647;1.7011;9.7803;1.9237;
475034641104993;2.3858;9.8318;1.1133;
475034661177993;2.1943;10.8314;-0.4058;
475034681112647;1.6544;9.3350;0.8308;
475034701112993;0.6213;9.1159;3.2178;
475034721028378;2.5307;11.0301;1.8771;
475034741052070;3.3172;10.2400;-3.4405;
475034770417070;-0.0814;8.4396;1.9070;
475034801080609;4.1384;12.4834;0.1460;
475034821018686;2.8311;11.0840;-2.0650;
475034841064493;0.3472;6.1543;1.6843;
475034861107878;3.0837;6.2788;4.8459;
475034881110339;4.2222;13.3309;-2.4313;
475034901044339;1.7861;13.6446;-1.8471;
475034921041647;0.0383;7.1539;2.0004;
475034941069916;0.3603;5.7616;4.8052;
475034961107724;2.3703;12.3912;-2.9820;
475034981103839;4.0294;11.3186;-1.6568;
475035001043993;1.2689;6.0753;6.1172;
475035021040416;0.0120;7.9559;5.0458;
475035041177186;1.7322;13.5584;-4.4891;
475035061200147;3.6619;12.7934;-2.6372;
475035081109416;2.0937;7.3873;4.4436;
475035101083916;-0.5267;7.7512;4.3670;
475035121113070;1.0451;13.4734;-3.1101;
475035141103109;2.5055;12.4558;-4.0127;
475035161201493;1.7142;7.2903;4.1456;
475035181029570;0.2741;7.3514;3.7002;
475035201183224;1.0355;12.5181;-2.3212;
475035221098532;2.8036;9.1482;0.5710;
475035241187262;-0.0227;7.7081;5.5821;
475035261183839;-2.1763;10.7847;2.2781;
475035281112531;-1.6101;12.4750;-2.5582;
475035301109955;0.9385;9.9120;-1.0451;
475035321057262;0.6955;6.1160;4.4460;
475035341125608;1.1468;7.4627;-1.6915;
475035361030724;1.7992;12.0237;4.2988;
475035381100301;0.6117;11.1678;-1.9369;
475035401080070;0.9852;7.3969;2.8479;
475035421089724;-2.5355;7.4364;-4.2629;
475035441141685;-1.1325;8.3546;0.6524;
475035461120301;2.0853;10.2161;1.0068;
475035481119839;0.6967;9.8737;0.7554;
475035501118839;-1.4688;8.7879;2.4433;
475035521113801;-0.1760;5.1763;8.0349;
475035541106147;1.3084;12.3661;-7.1072;
475035561122993;0.4334;11.2719;-3.7397;
475035581134839;0.0886;5.4636;6.4667;
475035601084531;-0.8404;7.2712;7.7021;
475035621099762;1.3156;13.8193;-4.0869;
475035641091300;0.5028;10.7081;-2.1081;
475035661096531;-1.5634;5.9855;6.3375;
475035681105647;-1.3599;9.6857;1.4796;
475035701163454;0.5231;13.1633;-3.7445;
475035721089839;0.1592;8.4120;2.0147;
475035747508493;-1.4952;7.7895;4.2725;
475035781019685;0.4106;12.9766;-1.3001;
475035801006300;-1.1480;9.4571;2.0327;
475035821003916;-0.0611;8.2947;1.7466;
475035841007223;0.5064;11.1989;-1.4078;
475035861046877;0.0778;12.4810;-2.2063;
475035881045839;-1.7825;9.5062;1.0367;
475035901133685;-1.0127;8.5677;1.5874;
475035921062531;0.7781;10.4136;-1.0882;
475035941084223;1.4030;10.4435;-0.9313;
475035961111300;-1.1839;10.2580;2.5139;
475035981112108;-2.0494;10.2999;-0.2490;
475036001107531;-0.4238;9.8114;1.4329;
475036021025954;0.6021;9.6139;2.3008;
475036041095262;-1.0403;10.3825;-0.2586;
475036061186646;-2.2063;10.6997;-0.1616;
475036081027185;-0.2646;9.5181;2.0195;
475036101182877;0.2921;8.3187;2.9461;
475036121098069;-0.5160;10.2855;-0.1568;
475036141109723;-2.1799;11.6059;-2.3846;
475036161039954;-0.4693;8.9292;1.7992;
475036181087339;-0.3819;8.6060;2.0985;
475036201168377;0.0802;10.8254;-1.7681;
475036221085915;-1.1576;9.1782;0.4549;
475036241097454;-0.9481;8.5533;3.0466;
475036261188723;0.4657;10.1921;-0.9002;
475036281104531;-0.1688;10.0748;-1.4784;
475036301091223;-1.0116;8.4467;2.0207;
475036321086569;-0.6033;8.8585;1.5359;
475036341092492;-0.1389;10.4040;-1.6137;
475036361121223;0.6955;9.6881;-0.7266;
475036381103415;0.0048;8.1558;2.0746;
475036401083492;-0.7482;9.6367;1.4856;
475036421081492;-0.6249;10.6446;-1.1169;
475036441091261;0.5411;9.0609;1.3635;
475036461188300;-0.6345;8.5772;1.0690;
475036481104377;-0.3591;10.9128;-1.8759;
475036501101300;-0.1724;9.6031;0.2837;
475036521095608;0.4513;8.7197;1.5299;
475036541096377;-0.9266;9.6929;-0.4992;
475036561117800;-0.7326;10.6985;-1.5239;
475036581116031;-0.1736;9.5780;1.0499;
475036601106415;0.0922;8.6503;0.7949;
475036621113377;-0.9242;9.8485;-1.1899;
475036641076992;-0.7003;10.6458;-1.4976;
475036661082069;-0.0730;9.5996;2.3966;
475036681087761;-0.5674;9.9719;1.9585;
475036701102223;-0.4513;10.8386;-0.7733;
475036721089607;-0.8021;9.5457;1.3096;
475036742968954;-0.1652;9.1806;2.0889;
475036761065646;-0.3711;10.7823;0.7207;
475036781518607;-0.6512;10.7141;1.2342;
475036801031184;-0.0048;9.5624;2.5750;
475036821137453;-0.3376;9.8138;1.0331;
475036841057723;-0.5447;10.5177;0.4776;
475036861046953;-0.6189;9.8785;1.4784;
475036881110223;0.2095;9.3458;2.9317;
475036901112223;-0.6033;10.3837;1.9704;
475036921098953;-0.3974;10.4651;0.4250;
475036941109261;0.4980;9.1267;1.8375;
475036961111646;-0.5495;9.8976;1.1157;
475036981163646;-0.9290;11.0397;-0.5243;
475037001114723;0.0982;10.1191;1.0630;
475037021106799;0.8990;8.7053;1.4389;
475037041100646;0.8380;9.2249;0.7733;
475037061110992;-0.7326;10.2723;0.5830;
475037081111146;0.0084;10.4363;0.4561;
475037101101222;0.8104;9.3781;2.5187;
475037121091261;-0.2382;9.4260;2.1799;
475037141095761;-0.2119;10.3142;0.9146;
475037161176184;0.3615;9.8713;1.0163;
475037181108222;0.9708;9.5050;1.0558;
475037201183492;-0.0742;8.8669;1.0475;
475037221089953;-0.5016;9.1554;0.1161;
475037241084569;0.6345;9.2404;0.5531;
475037261089069;0.8966;9.1267;2.0279;
475037281167684;-0.4322;9.1901;2.0794;
475037301084415;-0.3041;9.4846;-0.2059;
475037321092568;0.2023;9.1530;1.0786;
475037341116415;0.4836;9.5756;1.1923;
475037361092761;0.2023;9.6510;1.1803;
475037381014607;-0.5447;8.9364;1.8854;
475037401032838;-0.6752;9.1159;2.2266;
475037421081376;0.5926;10.2197;1.6963;
475037441092838;0.3950;10.1586;0.4034;
475037461103415;-0.7769;9.3266;1.5862;
475037481113107;-0.0778;9.6295;1.1971;
475037501112991;0.7314;10.8781;0.7099;
475037521106645;0.0204;10.2496;0.5387;
475037541108645;-0.4381;9.3984;1.2713;
475037561138645;0.2837;9.6438;1.7142;
475037581106876;0.4202;10.6027;-0.0670;
475037601019838;-0.2490;10.5740;0.6381;
475037621184684;-0.4345;9.9072;1.9632;
475037641094107;0.1856;9.7085;0.9493;
475037661086261;0.4310;10.4830;0.6225;
475037681079184;-0.4178;10.1526;-0.4058;
475037701080184;-0.2322;9.1746;1.3216;
475037721100491;-0.1927;10.0688;1.0894;
475037741317145;-0.1197;10.2627;0.0587;
475037761036453;-0.2298;9.3613;1.1181;
475037781102799;0.4405;9.2129;0.4944;
475037801035799;-0.2119;9.8222;0.0790;
475037821008222;-0.4884;9.3913;0.9110;
475037841071453;0.0371;9.1889;0.8200;
475037861003337;-0.2358;9.6702;2.2841;
475037881103030;-0.6273;9.5756;0.0790;
475037901102222;0.2729;9.1470;2.2182;
475037921102491;-0.1053;9.1973;1.8447;
475037941103414;-0.7602;9.4535;1.2941;
475037961114183;-0.1401;9.8653;1.3288;
475037981196337;0.7326;9.5948;0.8811;
475038001099876;-0.7566;9.4200;2.4361;
475038021107606;-0.8045;10.3932;1.1732;
475038041102645;-0.0563;10.7033;-0.1927;
475038061099568;0.2298;9.4715;1.6281;
475038081088799;-1.3874;9.2296;2.3296;
475038101108106;-0.7446;10.5465;0.6416;
475038121092260;0.4501;10.6865;0.4872;
475038141097183;-0.0730;9.5948;2.0219;
475038161112376;-0.5602;8.9256;1.9429;
475038181113568;-0.4118;10.1885;0.5052;
475038201058376;0.3412;10.3693;1.7107;
475038221184145;-0.5686;8.9962;2.8874;
475038241093683;-0.7889;8.9926;1.6400;
475038261093452;0.0311;9.5600;0.8045;
475038281094837;-0.1053;9.7695;1.9082;
475038301092491;0.0994;9.2536;1.3360;
475038321176568;-0.5195;8.9388;2.2422;
475038341093760;-0.4501;9.0908;1.2725;
475038361098375;0.1018;9.4607;1.5119;
475038381170529;0.3639;9.5708;0.8835;
475038401087145;-0.1903;9.1686;2.1584;
475038421122222;-0.9098;9.0800;2.1727;
475038441091991;-0.2179;9.3314;1.6496;
475038461091722;0.2430;9.8078;1.1516;
475038481178260;-0.4788;9.4619;2.2015;
475038501093645;-0.7961;9.9180;2.3499;
475038521178991;-0.1556;10.2783;2.5175;
475038541097068;0.2083;10.1598;2.3882;
475038561182221;-0.0275;9.7683;2.0973;
475038581110914;-1.1887;9.8833;3.4237;
475038601175029;-0.1760;10.5249;1.8208;
475038621186452;-0.2538;10.1861;2.5738;
475038641097068;0.1496;10.0928;3.0514;
475038661083298;-0.5926;9.9850;4.1073;
475038681091260;-0.8056;10.9559;1.5921;
475038701092106;-0.2813;10.6135;1.3815;
475038721082298;-0.2478;9.3673;2.3200;
475038755903683;-0.4262;10.2999;0.2526;
475038781834183;-0.0096;9.6019;2.3715;
475038801010721;-0.3783;9.4870;2.3272;
475038821016875;0.1053;10.2651;0.9361;
475038841033029;-0.8787;9.8653;1.5574;
475038861034721;-0.7350;9.3733;1.9908;
475038881107144;0.2131;9.7396;2.3116;
475038901107337;0.2705;10.1155;2.0877;
475038921089452;-0.7039;10.0257;1.7873;
475038941095913;-0.0850;9.2859;1.8064;
475038961175106;-0.6141;9.3015;1.9752;
475038981198875;0.2789;9.9838;1.1432;
475039001101529;0.0395;9.8940;0.5207;
475039021141644;-0.6847;9.3422;2.2146;
475039041105106;-1.0008;8.4874;2.3367;
475039061186606;0.7195;9.7300;0.6452;
475039081163952;0.3783;10.1562;0.7207;
475039101175798;-0.3412;9.4763;1.9585;
475039121083760;-1.2570;8.7831;3.4165;
475039141109721;-0.3041;9.7300;2.9137;
475039161100990;0.5207;11.0169;1.4341;
475039181092683;-0.1293;9.9982;1.1815;
475039201194952;-0.7494;8.5461;2.4265;
475039221096452;0.2418;10.1394;1.5036;
475039241116490;0.5423;10.2532;-0.0108;
475039261112144;-0.6476;9.5026;1.8232;
475039281196452;-0.5531;8.8358;2.4624;
475039301113952;-0.0563;9.8270;1.4904;
475039321183375;-0.0431;10.3106;0.6237;
475039341101529;0.0563;9.8976;1.1779;
475039361095221;0.0072;9.5098;1.7777;
475039381119644;-0.4848;9.2069;1.9309;
475039401171836;-0.0946;9.8988;0.7721;
475039421019605;-0.0886;10.1562;0.9373;
475039441100952;0.0862;8.9352;1.9585;
475039461088567;0.0263;9.7049;1.7765;
475039481170567;-0.3268;10.6554;1.0762;
475039501177605;-0.6716;9.9168;2.1141;
475039521200913;-0.8248;9.2787;2.9880;
475039541094336;0.2334;10.1801;2.1284;
475039561072990;0.2514;9.8174;1.6460;
475039581081528;-0.7350;9.0010;2.7246;
475039601089413;-0.4800;9.5589;2.2027;
475039621015144;0.7997;10.0760;0.6081;
475039641095413;0.1401;9.2165;1.3276;
475039661083298;-0.4848;8.9088;2.0387;
475039681170721;-0.7733;9.5792;1.5191;
475039701171028;1.4820;10.0473;1.1205;
475039721010221;-0.1628;9.1542;2.2972;
475039740434490;-0.1305;9.7121;1.4413;
475039761000528;-0.1305;9.7121;1.4413;
475039781020336;0.6345;10.5919;0.8284;
475039801014951;0.6081;9.9886;1.8890;
475039821010413;-0.7817;8.3019;3.7781;
475039841009644;-0.3005;9.3458;3.1591;
475039860998336;0.6009;11.1630;1.4760;
475039881085067;1.0714;10.5500;0.9996;
475039901087567;-0.5842;8.4719;3.3124;
475039921085105;-0.1413;9.1040;2.9832;
475039941028182;0.7278;10.5967;1.2402;
475039961098144;0.5303;10.0257;3.3040;
475039981097797;-0.6117;9.2165;4.1970;
475040001112374;-0.8715;9.6822;2.7569;
475040021138643;0.2251;10.0161;2.7952;
475040041096643;0.2394;10.2460;1.2103;
475040061021259;0.2466;9.5648;1.5586;
475040081186682;-0.9972;8.4839;2.0818;
475040101186567;0.3292;9.2356;1.4066;
475040121100066;1.3396;9.9730;0.2131;
475040141116874;1.3695;8.9447;2.3547;
475040161112028;-0.8487;8.7424;2.4995;
475040181189836;-0.8068;9.1279;2.0063;
475040201115297;0.6800;9.0249;2.6767;
475040221115528;0.5243;8.7257;4.2581;
475040241006605;-0.2658;10.3693;2.9317;
475040261026874;-1.2522;10.2759;2.0925;
475040281098489;-0.2227;9.1710;3.4441;
475040301098566;2.0722;8.4934;4.6687;
475040321120297;0.5710;9.7300;3.5374;
475040341098874;-1.3336;10.2113;2.7797;
475040361100143;-0.3567;9.3709;4.0175;
475040381185566;1.1564;8.8897;4.5406;
475040401119259;0.4106;9.7432;2.5187;
475040421093489;-0.5231;10.2771;1.8783;
475040441090759;-0.5854;10.0185;2.7952;
475040461092874;1.2534;9.7324;2.9018;
475040481171489;-0.1999;9.3649;3.5326;
475040501171259;-0.2586;9.6534;2.3451;
475040521084643;0.4968;9.6283;2.3535;
475040541092720;0.1460;9.3745;3.1939;
475040561087220;0.5590;10.0090;3.5350;
475040581260643;-0.0670;10.3394;1.7107;
475040601097451;-0.2382;9.3314;2.7210;
475040621098951;0.0838;8.6945;3.4046;
475040641026374;1.0116;9.7887;2.8443;
475040661086028;0.5267;10.5405;1.8974;
475040681168758;-0.9601;9.1866;3.6200;
475040701169451;0.5195;9.2895;3.4488;
475040721087220;0.6979;9.9970;2.8204;
475040747444066;0.7673;9.6714;2.4636;
475040781023797;0.6309;9.7420;3.4632;
475040801013951;0.3567;9.7073;1.7394;
475040821051835;0.5267;9.5648;2.6264;
475040841053566;0.2274;9.5672;4.2258;
475040861046681;0.5148;9.7193;3.0382;
475040881096681;0.8691;10.2939;2.6923;
475040901113951;-0.1329;9.2751;3.5470;
475040921043489;0.3543;9.1722;3.9923;
475040941034143;0.7590;10.1239;2.5798;
475040961098951;0.2215;9.3541;3.8678;
475040981193989;0.0539;9.0333;3.3279;
475041001110874;0.2274;9.4176;3.4800;
475041021018527;-0.1006;9.9491;2.2458;
475041041103681;0.4764;8.8837;3.3136;
475041061086874;0.6632;8.6718;3.1149;
475041081169066;0.0826;9.0381;1.8854;
475041101171797;0.2729;9.0477;1.8747;
475041121084643;0.5064;8.8813;3.0586;
475041141084912;1.1085;9.3506;2.5402;
475041161082950;-0.2239;8.7616;3.6547;
475041181178797;-0.0563;9.0285;3.7972;
